0.0,4.577707
-0.01057201,8.469862
-0.04212141,12.36203
-0.09415058,24.03849
-0.165839,4.577707
-0.2560561,8.469862
-0.3633792,8.469862
-0.4861156,8.469862
-0.6223298,12.36203
-0.7698735,8.469862
-0.9264198,4.577707
-1.0895,8.469862
-1.256542,16.25417
-1.424912,4.577707
-1.591954,8.469862
-1.755035,8.469862
-1.911581,4.577707
-2.059125,16.25417
-2.195339,4.577707
-2.318075,8.469862
-2.425398,16.25417
-2.515615,4.577707
-2.587304,8.469862
-2.639333,12.36203
-2.670883,0.6855524
-2.681455,8.469862
-2.675121,16.25417
-2.65622,12.36203
-2.62505,8.469862
-2.582102,8.469862
-2.528054,8.469862
-2.463758,12.36203
-2.390228,8.469862
-2.308624,8.469862
-2.220232,12.36203
-2.126447,8.469862
-2.028748,8.469862
-1.928674,1258.095
-1.827806,8.469862
-1.727733,8.469862
-1.630033,432.7149
-1.536248,12.36203
-1.447856,12.36203
-1.366252,8.469862
-1.292722,20.14633
-1.228426,4.577707
-1.174378,20.14633
-1.13143,8.469862
-1.10026,4.577707
-1.081359,8.469862
-1.075026,0.6855524
-1.075798,12.36203
-1.078102,8.469862
-1.081902,8.469862
-1.087139,4.577707
-1.093728,4.577707
-1.101567,12.36203
-1.110532,8.469862
-1.120481,8.469862
-1.131258,8.469862
-1.142692,8.469862
-1.154603,12.36203
-1.166804,12.36203
-1.179102,8.469862
-1.191303,4.577707
-1.203214,8.469862
-1.214649,12.36203
-1.225425,8.469862
-1.235375,8.469862
-1.244339,0.6855524
-1.252178,8.469862
-1.258768,4.577707
-1.264004,12.36203
-1.267804,8.469862
-1.270108,0.6855524
-1.270881,4.577707
-1.272663,8.469862
-1.277981,12.36203
-1.286752,4.577707
-1.298836,4.577707
-1.314044,12.36203
-1.332136,4.577707
-1.352826,12.36203
-1.375788,12.36203
-1.400659,8.469862
-1.427049,12.36203
-1.454539,8.469862
-1.482698,12.36203
-1.51108,8.469862
-1.539239,4.577707
-1.56673,603.9698
-1.593119,4.577707
-1.61799,8.469862
-1.640952,4.577707
-1.661642,4.577707
-1.679734,8.469862
-1.694942,8.469862
-1.707026,4.577707
-1.715797,8.469862
-1.721115,12.36203
-1.722898,4.577707
-1.658205,12.36203
-1.465147,12.36203
-1.14677,4.577707
-0.7080925,12.36203
-0.156034,16.25417
0.5006993,4.577707
1.25175,8.469862
2.085275,4.577707
2.988127,12.36203
3.946069,1133.546
4.943993,8.469862
5.966161,8.469862
6.996453,20.14633
8.018621,12.36203
9.016547,8.469862
9.974488,20.14633
10.87734,8.469862
11.71087,8.469862
12.46192,16.25417
13.11865,12.36203
13.6707,203.0777
14.10938,8.469862
14.42776,8.469862
14.62082,31.82281
14.68551,31.82281
14.57345,4.577707
14.23905,27.93064
13.68757,8.469862
12.92771,4.577707
11.97145,20.14633
10.83389,8.469862
9.532946,12.36203
8.089148,8.469862
6.525263,8.469862
4.865954,8.469862
3.137389,16.25417
1.366831,8.469862
-0.4178009,4.577707
-2.18836,12.36203
-3.916927,8.469862
-5.576235,4.577707
-7.14012,8.469862
-8.58392,12.36203
-9.884857,12.36203
-11.02242,12.36203
-11.97868,8.469862
-12.73854,8.469862
-13.29002,1102.409
-13.62443,16.25417
-13.73648,705.1659
-13.66071,1304.801
-13.43457,4.577707
-13.06165,8.469862
-12.54781,1320.37
-11.90116,8.469862
-11.13191,1258.095
-10.25218,362.6561
-9.275846,12.36203
-8.218306,12.36203
-7.096237,8.469862
-5.927336,4.577707
-4.730038,82.42084
-3.523222,12.36203
-2.325923,8.469862
-1.157021,12.36203
-0.03495312,4.577707
1.022588,4.577707
1.998923,12.36203
2.878651,12.36203
3.647903,8.469862
4.294546,8.469862
4.808386,4.577707
5.181313,4.577707
5.407448,4.577707
5.483223,8.469862
5.498072,12.36203
5.542384,436.607
5.615461,4.577707
5.71615,8.469862
5.842864,51.28359
5.993604,4.577707
6.165992,12.36203
6.35731,74.63652
6.564541,12.36203
6.784417,8.469862
7.01347,16.25417
7.248087,12.36203
7.48457,8.469862
7.719187,12.36203
7.94824,4.577707
8.168116,136.911
8.375347,12.36203
8.566666,16.25417
8.739053,27.93064
8.889792,8.469862
9.016506,8.469862
9.117195,8.469862
9.190272,12.36203
9.234585,12.36203
9.249434,4.577707
9.173847,8.469862
8.94828,12.36203
8.57629,12.36203
8.063744,12.36203
7.418724,12.36203
6.651402,12.36203
5.773881,12.36203
4.799998,4.577707
3.745113,4.577707
2.625862,8.469862
1.459896,1114.085
0.265604,78.52869
-0.9381809,8.469862
-2.132473,47.39143
-3.298441,27.93064
-4.417691,12.36203
-5.472576,55.17574
-6.44646,27.93064
-7.323978,8.469862
-8.091299,12.36203
-8.736319,20.14633
-9.248867,8.469862
-9.620857,8.469862
-9.846424,8.469862
-9.922009,8.469862
-9.905312,4.577707
-9.85548,16.25417
-9.773301,8.469862
-9.660071,8.469862
-9.517576,8.469862
-9.348063,8.469862
-9.154204,8.469862
-8.939058,8.469862
-8.706017,8.469862
-8.458756,12.36203
-8.201176,8.469862
-7.937338,12.36203
-7.671402,12.36203
-7.407564,12.36203
-7.149983,8.469862
-6.902723,856.96
-6.669682,8.469862
-6.454535,837.4992
-6.260677,1320.37
-6.091164,12.36203
-5.948668,1335.938
-5.835438,55.17574
-5.75326,8.469862
-5.703428,43.49927
-5.68673,20.14633
-5.710862,8.469862
-5.782876,4.577707
-5.901637,4.577707
-6.065272,4.577707
-6.271201,8.469862
-6.516175,27.93064
-6.796331,8.469862
-7.107252,12.36203
-7.444034,12.36203
-7.801364,8.469862
-8.17361,12.36203
-8.554898,4.577707
-8.939217,8.469862
-9.320505,786.9011
-9.692751,8.469862
-10.05008,8.469862
-10.38686,1324.262
-10.69778,8.469862
